cid,bookid,catid,title,typeid,thumb,description,gx_type,update_chapter_name,author,status_bz,updatetime,view_type,average_score,rank_id,hit_num,views,vip_tag_name,vip_tag_type
4,4822,32,奥兹,,http://cdn.517w.com/uploadfile/2018/1101/thumb_20181101230831713.jpg,这是一个女巫占据主导地位的世界——她们既可以是英雄，也可以是恶人。在1000年前，世界面临陨石浩劫濒临毁灭之际，一名女巫以自身为代价拯救了世界！而后人为纪念她，尊称她为“奥兹”，意为最伟大的魔法师。夏蒲——梦想成为“奥兹”的新手女巫，正准备开始她的冒险！,10,,ALEx,,1551456000,1,0,69,106863,52037,,
4,4844,32,飞篮 FLYING ERA,,http://cdn.517w.com/uploadfile/2018/1120/thumb_20181120115549129.jpg,从千里迢迢的美国转校回来的龙雨，在校内巧遇新上任的美女篮球教练侯萧华。在他们眼前的是一支已然支离破碎，并且还是北国高中有史以来表现最差的男子篮球队，龙雨和侯萧华将为它注入生的希望，还是……有关篮球的青春故事即将围绕北国高中男篮展开！,1,,李建,,1551456000,0,5,70,168553,91013,,
4,4847,32,人生九类迹行,,http://cdn.517w.com/uploadfile/2018/1120/thumb_20181120170006569.jpg,大约在七年前，我意外地来到了这个奇怪的世界，但是后来发现，这个世界除了人脸，文字，还有一些其他的东西倒过来了意外，并没什么可怕的。但是渐渐的，我发现各种奇怪的事发生了……,1,,王王阿冬,,1551456000,0,5,71,174722,123716,,
4,4766,32,天坑鹰猎,,http://cdn.517w.com/uploadfile/2018/0831/thumb_20180831163931670.jpg,地质专家陆老师突然发狂伤人，其徒弟北京少年张保庆远赴东北寻求解药。在鹰屯姐弟菜瓜、二鼻子帮助下，三少年和地质队深入天坑，重重破局终获解药，解救恩师。,1,,深圳素心人漫画工作室,,1551409527,1,0,72,122783,72192,,
4,4845,32,大侦探福尔马林,,http://cdn.517w.com/uploadfile/2018/1120/thumb_20181120165607365.jpg,天才大侦探福尔马林，虽是丧尸，但智商一点也不比单细胞生物低！和普通丧尸不同，福尔马林通过换脑就能获得不同能力，随时变身古今中外各行强者！可谓是“没有解决不了的难题，只有买不 到的大脑！”如此强大的福尔马林没有骄傲自满，为了正义与真相还有房租，他决意粉碎一切罪 恶，破解所有的诡计。,2,,周烈焚&易飘扬,,1551369607,0,5,73,599388,516023,,
4,4846,32,开元符澈记,,http://cdn.517w.com/uploadfile/2018/1120/thumb_20181120165815442.jpg,一个唐代人误打误撞穿越时空来到现代，为未来人掌握闯越时空的虫洞入口提供了契机。然而由于技术限制，未来人只能单向穿越到唐代，再也不能反向穿越回来。唐代开元，为了专门管理从未来穿梭而来人员，朝廷特设了“符澈司”……,1,,蛙那,,1551369607,0,0,74,129748,62071,,
4,4454,32,三十六骑,,http://cdn.517w.com/uploadfile/2018/0614/20180614050224643.jpg,天赋异禀的少年班超一直噩梦缠身，与同样为梦境所惑的当朝天子心有灵犀，于是网罗了能人异士三十六人奉王命西征，波澜壮阔的西域征途就此开始，命运与预言究竟指向何方？噼咔噼最新力作！,7,,噼咔噼×念远怀人,,1551082169,1,4.8884,75,140784621,90462848,,
4,4811,32,暴走怪谈之诡闻奇案,,http://cdn.517w.com/uploadfile/2019/0108/thumb_20190108142648291.jpg,胡志安是一名调查官，在调查一起恶灵案件时，意外发现其背后隐藏着巨大阴谋，也由此引出一连串闻所未闻的灵异怪案。随着案件真相层层剥开，幕后的神秘人也浮出水面。。,2,,暴走漫画,,1550459461,0,4.5455,76,2347603,2727589,,
4,3900,31,夺命粉丝线,,http://cdn.517w.com/uploadfile/2017/0915/thumb_20170915160922935.jpg,"小青很羡慕灵异菌拥有那么多的粉丝，希望自己也能成为这样一个微博大V。有天晚上小青接到了一个奇怪的电话，电话中告诉小青成了‘灵异博主’的新主人，小青必须更新微博维持灵异微博的粉丝，如果粉丝数每减少一定数量，小青就会受到恐怖的惩罚。花季少女惨遭微博毁容？校园暴力主导者竟因微博丧命！
夺命粉丝线qq群：529234048",0,,主笔：AK47 编剧：棱度桑,,1550122582,0,3.6667,77,513971,260829,,
4,1378,31,Lily,,http://cdn.517w.com/uploadfile/2017/1214/20171214033751797.jpg,我喜欢的那个人，刚好是她……lily粉丝群号：571810715,8,,噼咔噼,,1550106013,0,4.935,78,1544417888,3535485932,,
4,4767,32,魔盗白骨衣,,http://cdn.517w.com/uploadfile/2018/0903/thumb_20180903111418595.jpg,阿里文学同名小说改编。一个患有心碎症，不能习武的少年，注定不能活过二十五岁，在江湖销声匿迹十载后重回京都，夜晚卸下伪装，披上月白战甲，化身白骨衣等待着他的究竟是…… 周二周五双更 QQ群号646609891 欢迎加入！,3,,阿柯文化,,1550040948,1,0,79,1806124,1680486,,
4,4900,31,世纪末的礼物,,http://cdn.517w.com/uploadfile/2019/0122/thumb_20190122160751795.jpg,30世纪末，新材料的发现使得科技飞速发展，正当人类享受着由科技时代带来了便捷的生活时，一则预言打破了这安定，“世纪末的大灾难”——人们这样称呼。,0,,沨,,1549964577,1,0,80,172135,147392,,
4,4896,31,陛下从了我,,http://cdn.517w.com/uploadfile/2019/0116/thumb_20190116135708842.jpg,一位在乱世中横扫八荒统一六合的至高君王，一觉醒来发现自己穿越成了一位在深宫中伪装成女子以求自保的皇子。不堪忍受这等懦弱的伪装，这位君王决心再一次登上那最高之位。然而这宫中阴谋阳谋繁多，人心杂乱，一心只有天下的王之前御下的手段似乎已经有所过时？而公主的身份更是产生了种种误会？一系列啼笑皆非的“宫斗”即将在“昭殷”展开。,0,,简微玲,,1549960865,0,5,81,310639,197916,,
4,3391,32,破梦游戏,,http://cdn.517w.com/uploadfile/2018/0703/thumb_20180703105111341.jpg,【微博@破梦游戏，粉丝①群590712618】女大学生江函误入不醒城，被全世界通缉，一路升级打怪，化身霹雳女战士。清纯萌呆天才少女，火辣性感偶像杀手，两款女神生死PK，你想谁赢？,1,,吟谷传媒,,1549940750,0,4.3529,82,104463539,33036562,,
4,4841,32,噩梦,,http://cdn.517w.com/uploadfile/2018/1114/thumb_20181114182057997.jpg,于路有操控梦境的能力，但他的这个能力渐渐消失了，还突然进入一个有很多怪物的噩梦中。有一次他进入噩梦中挣扎时将母亲弄伤。醒来后于路陷入了生存危机，想要结束自己的生命。他打算跳下盘山公路，却连累了女孩黎晶晶和他一起掉入噩梦。他们在噩梦中展开了冒险。,0,,RC,,1548950402,0,0,83,26467,14038,,
4,4600,31,时间海,,http://cdn.517w.com/uploadfile/2018/0621/thumb_20180621234223223.jpg,"知名小说《时间海》授权改编漫画作品。
你以为那是历史必然，其实是我们创造了历史。
周更，每周六更新！各位小伙伴请继续关注和支持我们！
时间海粉丝群：795987910 关注微博/微信：河鲀漫画",0,,河鲀漫画,,1548471606,0,4.7436,84,2828387,2498825,,
4,4853,31,涅槃之凤颜临歌,,http://cdn.517w.com/uploadfile/2018/1122/thumb_20181122152948675.jpg,前世，她倾覆一生助他登上皇位，却换来满门抄斩，永禁冷宫。 今世，她重回豆蔻年华，定要让他血债血偿！本以为对情爱之事早已经坦然，但不想有那么一个人，恰如其分地出现在她的生活里，让她甘心被这份爱赤诚的交上。,0,,惊奇大地,,1548471246,1,5,85,943260,816654,,
4,4883,31,云老说,,http://cdn.517w.com/uploadfile/2019/0104/thumb_20190104115200207.jpg,久与世隔绝的海岛上有一个名为“云山海村”的村落，有着肥沃的土壤，丰富的农作物，常年不败的桃花林，鲜美芳草落英缤纷，良田美池桑竹皆有，实在隐居的好去处。一场关于相遇与相知，健康与滋补故事，从此拉开序幕。,0,,云山海集,,1548147207,1,0,86,50745,28782,,
4,4742,31,晚上才是女孩子,,http://cdn.517w.com/uploadfile/2018/0827/thumb_20180827115527111.jpg,（每周五更新）深夜下班回家的路上，竟然遇到了可爱的女孩子！不同于常人的警觉心让他决定不予理会。没想到，在对方猛烈进攻之下，两人的关系竟然越来越微妙……Q群397446074欢迎大家加入畅聊,0,,阿柯文化,,1548049072,1,3,87,341285,268737,,
4,4740,31,蛇蝎不好惹：弃后也妖娆,,http://cdn.517w.com/uploadfile/2018/0824/thumb_20180824142038178.jpg,一代皇后，不得皇上喜爱~女儿出世，带来的却是死亡    打入冷宫，痛失爱女，被废后位…… “既然世界和我作对！那我便化身蛇蝎，为女儿复仇！！” 不甘命运决心拯救自己   这场游戏刚刚开始 （交流群号：477963817）,1,,阿柯文化,,1548048509,1,5,88,379493,526405,,
4,4542,31,旷野之境·消失的流沙,,http://cdn.517w.com/uploadfile/2018/0607/thumb_20180607113516447.jpg,“旷野之境”是每个人的意识之地，极少数人可进入其中，身世成谜的心理咨询师张醒墨就是其中一个。一个女孩的离奇失踪使他彻底卷入了一场扑朔迷离的死亡事件中，婚期将近的女孩是妄想症还是被人蓄意跟踪？跟踪狂的执着，原生家庭的压抑，爱情的迷惘，谁困在谁的局中？背后的真相潜藏在旷野之境中……,1,,观池跨次元,,1548039969,1,4.8947,89,1521419,1821337,,
4,4744,31,豪门小冤家,,http://cdn.517w.com/uploadfile/2018/0824/thumb_20180824144305709.jpg,母亲为救一个陌生人丧命，被救之人竟然是韩氏董事长！成为孤儿的聂筱筱被接入豪门成为韩氏养女，没想到进门第一天就受到韩家少爷韩逸阳的百般刁难！上天，你为什么对我如此不公，夺走我的父母，还让我遇上这么一个冤家！上天：这个冤家，可能是我派来给你幸福的呀~,1,,阿柯文化,,1548037289,1,0,90,244770,152885,,
4,3558,31,非人哉,,http://cdn.517w.com/uploadfile/2017/0831/20170831112654715.jpg,建国前成精的妖怪，建国后也要与时俱进才行~,4,,一汪空气,,1547693164,1,4.9641,91,167178557,84140688,,
4,4739,31,如果从没爱过你,,http://cdn.517w.com/uploadfile/2018/0824/thumb_20180824115103789.jpg,3年冷漠与无视。当陆云湛知道，自己欺负的女人竟是儿时最爱的她时。言小安已经走了，带着肚子中的孩子和受尽的屈辱       (改编自小说：如果从没爱过你。Q群617501540欢迎大家加入),2,,阿柯文化,,1547530563,1,5,92,2052685,3907982,,
4,4872,31,花仙莫尼,,http://cdn.517w.com/uploadfile/2018/1211/thumb_20181211162119327.jpg,这是一个花香四溢，即健康又美丽的故事，这也是关于那个温柔又强大的女孩——莫尼的故事。,0,,酷动像,,1546988402,1,5,93,658292,501424,,
4,338,32,超脑洞,,http://cdn.517w.com/uploadfile/2017/0831/20170831064510500.jpg,"幻想与狂想，脑洞与无畏，作画与涂鸦，说到底这漫画有人看没人管。
粉丝群四群：85779511",0,,孙渣,,1546835786,0,4.9132,94,280276997,248857385,,
4,4122,31,山海无极,,http://cdn.517w.com/uploadfile/2017/1220/thumb_20171220133727377.jpg,【万画筒漫画出品】【每周四、每周日更新】一位背负着家族血海深仇的灵族亡国公主准备孤身一人夺回属于自己的国家。在复仇过程中这位公主邂逅了一群值得托付一切的伙伴，正当他们即将成功之际，一百年前圣战中埋下的阴谋浮现在众人的面前，在国仇家恨与拯救世界前面，年轻的公主最终将如何选择。,2,,万画筒漫画,,1546495120,0,5,95,1119972,592731,,
4,2954,32,妹妹消失的第一百天,,http://cdn.517w.com/uploadfile/2017/0103/thumb_20170103162048393.jpg,"又名《杀死妹妹的第一百天》我将我的妹妹杀掉了,并且通过完美的嫁祸手法逃脱了罪名。就在妹妹死亡后的第一百天,奇怪的事情发生了…… 粉丝交流群362246290 ",1,,猫爪R,,1546487389,1,4.6853,96,7019967,2802057,,
4,2534,32,魔王全书,,http://cdn.517w.com/uploadfile/2018/0710/thumb_20180710153614105.jpg,"十五年前，人类至敌魔王梅菲斯特被HERO所消灭，持续了千年的种族之战落下了帷幕。随着魔王的逝去，作为魔族之王象征——《魔王全书》也下落不明。
普通的人类少年小焱，憧憬着HERO但因种种原因一直逃避自己的内心  直到遇上失踪已久的《魔王全书》，小焱被卷入了新一轮魔王与HERO的宿命之争！手持魔王之证，心怀HERO之梦，小焱该如何是好？",0,,核燃黑猫/日更计划,,1546075140,0,5,97,607185,220126,,
4,1966,32,超西游,,http://cdn.517w.com/uploadfile/2017/0831/20170831054802869.jpg,"不一样的西游，不一样的大圣，开启浩大的西游新篇章
超西游读者群号：347222848",0,,纳川,,1545294848,0,4.7821,98,1047222937,519057207,,
4,4609,32,妖道至尊,,http://cdn.517w.com/uploadfile/2018/0626/thumb_20180626180622459.jpg,涅槃重生，妖皇再现！一个傻子驸马，摇身成为妖皇，妖诀，元诀双修，妖凛天下！踩小人，招小弟，揽美人，成就最强妖道之路！,2,,乐游映画,,1544607777,0,5,99,351036,193363,,
4,3473,32,片儿区战警,,http://cdn.517w.com/uploadfile/2017/0831/20170831110154630.jpg,这是个小警察的闹腾故事~,1,,使徒子/shishio,,1544414361,1,4.8649,100,5082000,3958784,,
4,4555,32,梦塔·雪谜城,,http://cdn.517w.com/uploadfile/2018/0601/thumb_20180601155531199.jpg,西山居原创3D动画《梦塔·雪谜城》同名漫画，每周五动画、漫画更新，欢迎观看~,1,,蓝诺、若秋,,1544409076,0,5,101,2078953,2128466,,
4,19,31,星梦偶像计划,,http://cdn.517w.com/uploadfile/2017/0901/20170901105018521.jpg,"前天后的女儿为帮母亲恢复名誉，变装参加选秀，却必须与童年挚友成为竞争对手！
星梦官方群630421592，欢迎大家加入~",1,,烟头hstone×白熊,,1544069903,0,4.9058,102,1026466073,1162484899,,
4,4793,31,思凡的和尚与修仙的魔王,,http://cdn.517w.com/uploadfile/2018/0927/thumb_20180927163348880.jpg,"从前有座山，山里有座庙，庙里的和尚每天思凡唱戏斗蛐蛐羡鸳
鸯。隔壁也有座山，山里有个教，教里的魔王每天种花养鱼修仙当贤
良。当他们相遇，什么鸳鸯什么仙，都不如两人日常让人羡",0,,欧啦漫画,,1543980864,1,4.8,103,926743,841023,,
4,1217,32,最后的召唤师,,http://cdn.517w.com/uploadfile/2017/0912/thumb_20170912134509606.jpg,"女神潘朵拉是万物之灵的本原，漫长的岁月里里，无数次战争围绕她进行着。最终，潘朵拉被一众出色的召唤师成功封印。
万物有灵。能够召唤万物之灵的人，被称为召唤师。自古以来，召唤师的传说深藏在每一段历史当中，召唤泥土，召唤枯骨，召唤灵魂，召唤星辰……但传说终究是传说，它总有一天会被时间封印，被世人遗忘……
现在，新的时代降临，召唤师，觉醒！",3,,ASK STUDIO,,1543885205,0,4.8006,104,3031268283,696997696,,
4,4136,33,学长纪要,,http://cdn.517w.com/uploadfile/2018/1027/thumb_20181027123450478.jpg,辰越是D大备受瞩目的新生，一次意外的机会，他和学长楚风意相遇了。从此开始了欢脱轻松的大学生活。,0,,数学君死的悲惨,,1543579214,1,4.8947,105,2143031,1691535,,
4,4835,32,有猫病,,http://cdn.517w.com/uploadfile/2018/1110/thumb_20181110232524732.jpg,天天发明奇怪东西的死宅工程师？还有开朗乐天派的圣母小记者？千奇百怪的有趣发明，超高能的清奇脑洞~ 什么？治感冒还有这种方法，太阳和月亮竟然都是假的，可以把意识上传的游戏世界，还有写上情侣名字就会分手的笔记本？？……超乎想象的高科技加又萌又丧有时会有点污的有趣日常，快来看看这个“有猫病”的世界吧~,0,,禾糖禾酸,,1543470828,1,0,106,3184,1412,,
4,69,33,千面男友,,http://cdn.517w.com/uploadfile/2018/0615/20180615111300289.jpg,交往多年的男友局晓华居然曾经是个男优！？没脸没皮没心没肺的他凭着盛世美颜踏入演艺圈欲追回自己女友，却引起一众追求，但结果究竟如何呢……,1,,猫哭无声,,1543463415,0,4.8644,107,376176046,331393647,,
4,4842,31,霉神驾到,,http://cdn.517w.com/uploadfile/2018/1115/thumb_20181115155308831.png,我叫唐小菲，是个品学兼优热爱运动的少女。直到有一天…该死的霉神！走开啦！,0,,知谦动漫,,1543420816,1,5,108,364966,266866,,
4,2204,32,超骑士剑魂,,http://cdn.517w.com/uploadfile/2017/0831/20170831051458889.jpg,废柴少年徐凉今，阴差阳错来到了神秘星球圣疆星。从此，改写了他全部的人生。在结识四位性格、特长各异的女骑士——猫骑士连翘、鱼骑士橙昇、熊骑士萧宝、翼骑士浪习后，加入了她们的战斗队伍，经历了一系列生死相依的战斗、危机四伏的陷阱、同伴的叛变……故事的最后，每个人的下场都不一样，何去何从，只有交给命运的安排了。,2,,外歪同学/紫堇轩,,1543388402,0,4.717,109,237665299,113302075,,
4,3126,32,管与少年说,,http://cdn.517w.com/uploadfile/2018/0606/thumb_20180606175720565.jpg,一辈子没有女朋友是怎样的体验？终日与管子相伴是怎样的体验？用白浊浇了妹子一脸是怎样的体验？和各类变态交流对打是怎样的体验？谢邀，以上问题本故事内均有答案~顺便Q群128486899欢迎来玩~来愉悦的交流不可描述的话题吧~,1,,常盘勇者,,1543224225,0,4.7251,110,65450144,30898761,,
4,4510,31,极道校园,,http://cdn.517w.com/uploadfile/2018/0821/thumb_20180821175445139.jpg,父亲离奇失踪，女主潜入惊险异常的极道校园寻求真相。竟然遇到从天而降的钢铁直男“未婚夫”！温柔腹黑的男神向女主告白，真实身份竟是未婚夫的亲弟弟？爱情突然遇到转角，是选他还是选他？,1,,奇月星空,,1542968199,0,4.6667,111,3947563,4723789,,
4,1320,32,李泰和方小甜的平行世界,,http://cdn.517w.com/uploadfile/2018/0314/thumb_20180314115428713.jpg,自来水之污《记忆U盘》动画每周四全网更新。细思极恐，精污慎入！作者微博“潇潇潇潇如”，微信“潇如文化”。,1,,潇如文化,,1542966816,0,4.7622,112,70948265,23737299,,
4,1840,32,灯小默,,http://cdn.517w.com/uploadfile/2016/0619/thumb_20160619013806850.jpg,不知哪一天开始，我的世界就完全崩坏。一直在意义不明的人生里挣扎着寻求活下去的意义，每一次每一次都在思考着，需要拥有怎样的信念才能在扭曲的世界活下去，思考要怎么做才能算是真正活着      ,0,,漫零途,,1542792972,0,4.8333,113,43083,49551,,
4,3307,32,亡伶戲,,http://cdn.517w.com/uploadfile/2018/0904/thumb_20180904104517373.jpg,故事从一个被火焰包围的戏台开始，无奈悔恨的她在唱完人生最后一场京剧之后，留下复仇的宣言便葬身火海，于此同时，其中几人的命运开始互相牵绊。10年之后，一个穿着京剧戏服的僵尸杀人团队出现在众人的视线里，掀起了一番腥风血雨，这一切究竟与她有什么关联……,0,,SRX,,1542698365,0,5,114,1015788,592200,,
4,3967,31,才不是春秋战国,,http://cdn.517w.com/uploadfile/2017/1016/thumb_20171016125358626.jpg,越国公司和吴国公司，是一家写字楼里紧邻的公司，属于竞争关系。吴国公司正在强势之中，拼命打压越国公司，越国公司处于生死存亡的关键时刻。范蠡想帮助勾践打翻身仗，请来了美女西施到吴国公司做秘书卧底，周旋于吴越之间……一场公司之间你死我活、尔虞我诈、热闹搞笑的职场故事，即将开场。,7,,A4漫业-燃烧的羊咩咩,,1542620756,1,4.7143,115,6337951,4675356,,
4,4467,31,史上最强帝后,,http://cdn.517w.com/uploadfile/2018/0503/thumb_20180503151945836.jpg,穿越到帝后大婚之夜，苏伶婉一拳KO了骑在自己身上的男人，成就了大周史上第一位大婚之夜被贬入冷宫的皇后娘娘！纳尼？她除了打了皇上，还逃婚？不好意思，她失忆了！可是皇上大人却不肯放过失忆的她，这没事来蹂躏一下她，算几个意思？【每周三、周五更新，粉丝群：757200454】,2,,趣看漫画,,1542124870,1,4.7917,116,5946120,4427021,,
4,4648,31,天乩之白蛇传说,,http://cdn.517w.com/uploadfile/2018/0713/thumb_20180713112706377.jpg,前世上神紫宣为救白夭夭魂飞魄散，转世后的药师宫宫上许宣重遇白夭夭，冥冥之中一股力量牵引着他们。这场人与妖的相恋，究竟能不能突破重重阻碍？周二周五锁定漫画《天乩之白蛇传说》！,2,,追梦动漫,,1541746074,1,3.5714,117,2245715,2046448,,
4,2014,32,魔法婚约,,http://cdn.517w.com/uploadfile/2016/0804/thumb_20160804162355761.jpg,传说自古以来，魔女就是恶魔的妻子，魔女藉此得到恶魔的力量，恶魔也得以壮大家族，因此越强的魔女，越会受到众多魔族的追求。而在魔界中，最强大、最受欢迎的魔女家族，其名为   维拉多那,0,,不理不理/日更计划,,1541669124,0,4.7941,118,2758190,1039683,,
4,2018,31,我是独角兽,,http://cdn.517w.com/uploadfile/2016/0912/thumb_20160912174749727.jpg,「独角兽」传说是种优雅又美丽的动物，没有人知道它住在哪，也不知道该去哪才找得到。但很幸运的是，我在偶然的机缘下与独角兽相遇了。,0,,澈总/日更计划,,1541580469,0,4.9184,119,1587535,824151,,
4,3821,31,爱情故事不好说,,http://cdn.517w.com/uploadfile/2017/0826/thumb_20170826172104539.jpg,"[日更计划X爱尼曼]日更大学资图系一年级新生?周以芙，因为太爱看书不擅交际，也交不到朋友。
某次社团招生活动，她意外遇见「BL综合文学研究社」社长?高振宇。为了拯救社团危机，高振宇学长对以芙使出猛烈的重口味推坑攻击！
周以芙是否能全身而退？亦或是从此之后将一脚踏进未知的BL领域……",0,,秋橙/日更计划,,1541405882,0,5,120,214902,138909,,
4,2013,32,龙朝大都,,http://cdn.517w.com/uploadfile/2017/0623/thumb_20170623181958921.jpg,在这里，黑暗掩蔽了光明，痛苦腐朽了希望，这座城市，正在慢慢地迈向灭亡   这里是，龙朝大都。,0,,BARZ Jr.／日更计划,,1541384922,0,5,121,3076916,1285958,,
4,2057,32,天梯劝降学园,,http://cdn.517w.com/uploadfile/2018/0508/thumb_20180508134022489.jpg,全世界唯一的「异能的开发与使用」的学园，唯有「天梯30名以内」的学生才拥有毕业及在社会上使用自己异能的资格，10%的胜者与90%的奴隶，你   会是哪一个？,0,,Makxma/日更计划,,1541384570,0,4.6842,122,2788798,1086801,,
4,3818,32,竞技场之王,,http://cdn.517w.com/uploadfile/2017/0825/thumb_20170825153449111.jpg,"[日更计划X爱尼曼]竞技场。战士们的大活跃场所。在无数斗士在流血搏斗的竞技场中，初出茅庐年轻的斗士「罗格」，呆呆地站在竞技场。不知道为什么，罗格碰上的对手，每个都因为自己的弱点自爆。让明明什么都没有做的罗格，战绩扶摇直上…
无敌的罗格！荣耀的罗格！搞笑的罗格！
史上初．竞技场的欢乐四格漫画！",0,,元庆/日更计划,,1540798043,0,0,123,182807,81723,,
4,2328,31,Lala,,http://cdn.517w.com/uploadfile/2019/0524/20190524044640511.jpg,Lily姐妹篇~平行时间中 另一个甜蜜故事~,4,,噼咔噼,,1540602009,1,4.9218,124,253493339,269186813,,
4,4479,32,西行乘风录,,http://cdn.517w.com/uploadfile/2018/0508/thumb_20180508212857842.png,"【每周五更新】富家少爷毅然抛弃家业西行寻找传说中的“聚宝盆”，不料却遇上几个漂亮的女山贼！本想在商界干出一番事业的他误上贼船，开启了一场啼笑皆非的航海之旅！西行吧,骚年~",1,,小明太极,,1540547692,0,2.25,125,607149,384592,,
4,3245,32,熊猫侠齐天,,http://cdn.517w.com/uploadfile/2017/1114/thumb_20171114143937566.jpg,一个出生不明的孤儿，却天赋异禀，深藏天选血脉。一页古文残书，却蕴含着宇宙最大的秘密，引来各方争夺。一座可以升级的城市，背后却是一个惊天阴谋！看似平凡的少年，却拥有着不平凡的使命和巨大的能量，穿越星际无边，横扫八荒六合，中国超级英雄拯救世界的传奇之路，就从这里开始，宇宙间最大的秘密，即将拉开神秘面纱！,1,,极品猪妖,,1540546604,0,4,126,1355784,770503,,
4,3501,32,影子猫,,http://cdn.517w.com/uploadfile/2017/0531/thumb_20170531092546761.jpg,这是一只猫带着一只狗转徙于七亿两千万个世界中的大冒险。这是一场关于光明与黑暗，力量与稳定，自由与克制的大讨论。这是一个热血，呆萌，搞笑，科幻，魔幻，玄幻，傻傻分不清楚的长长的故事。这是属于影子猫的传说。,1,,影子猫漫画,,1540542354,0,4.7692,127,1344881,512467,,
4,4642,31,索菲的中美游记,,http://cdn.517w.com/uploadfile/2018/0711/thumb_20180711001121292.jpg,经济萧条后的1930年代，年轻的索菲和父亲海因里希踏上了美洲的旅行。在旅行中，她得知了300年前追寻秘宝而消失的西班牙人的消息。在知情人的帮助下，她一步一步的了解了西班牙人追寻的秘宝的事实，同时邂逅了西班牙人的幽灵——托莱多的贵族唐 米格尔 佩拉约。在和米格尔的相遇相知中，索菲渐渐得知了自己失去的记忆，以及300年前的真相……,0,,传说中的绿蒂,,1540541189,0,5,128,817293,469333,,
4,8,32,迷域行者,,http://cdn.517w.com/uploadfile/2017/1016/thumb_20171016110954261.jpg,从梦中醒来的宁远，发现自己被关入死牢，除了不断靠近的钉板墙和同囚的女性，他一无所知。好不容易逃离死牢的他发现自己被送到了迷域之中的杀戮游戏中，要如何才能逃离迷域，逃离这个死亡游戏？官方粉丝群号：159756318,7,,七月初七&廿一,,1539912615,0,4.9259,129,757696113,1412296634,,
4,3888,32,逆转杀女,,http://cdn.517w.com/uploadfile/2017/1016/thumb_20171016125239855.jpg,超级杀手洛恩在一次任务受到陷害，无故与中二萝莉莉莎互换了身体，而幕后黑手正是与自己竞争杀手组织首领的二哥班尼。在家族被班尼掌控后，洛恩不得不与莉莎联合，开启了大叔？萝莉？的神奇组合……,2,,A4漫业/绘制：饼函,,1539750972,0,4.7903,130,109811989,69550409,,
4,2061,32,拳下俘虏,,http://cdn.517w.com/uploadfile/2017/0125/thumb_20170125224941797.jpg,在一个充满犯罪的城市中，有一只神秘的吉祥物，出现在警察杰克的眼前    并挥下正义的铁拳制裁横行的恶魔！精彩刺激的美式除魔活剧，就此开幕！,0,,B.LEON/日更计划,,1539683268,0,5,131,1012996,340640,,
4,1433,32,恶魔大楼,,http://cdn.517w.com/uploadfile/2017/0830/thumb_20170830170234273.jpg,到了魔界的人类是恶魔欢愉的道具，要在恶魔设计出来的游戏规则中战胜竞争者，自私的活下去么？,3,,混沌工作室,,1539569383,0,4.8934,132,241432743,126680995,,
4,1847,32,蒸汽世界,,http://cdn.517w.com/uploadfile/2018/0606/thumb_20180606145701523.jpg,漫画在此平台将不再连载，追更请前往网易漫画和腾讯漫画。,0,,毛小姐,,1539328719,0,4.3333,133,581081,234650,,
4,4451,32,武林之王的退隐生活,,http://cdn.517w.com/uploadfile/2018/0427/thumb_20180427134507538.jpg,"今天开始，我退隐了。 但是我该做什么呢……我既没有一技之长，也没有做生意的头脑，我唯一擅长的就只有打遍天下无敌手而已。 真苦恼啊……
更新时间：每周五，本漫画由SF轻小说《武林之王的退隐生活》改编",1,,SF轻小说/合火人工作室,,1539327321,0,4.8082,134,7682196,6172258,,
4,640,31,我家大师兄脑子有坑,,http://cdn.517w.com/uploadfile/2017/0901/20170901112835823.jpg,"逍遥门大师兄东方纤云，风流倜傥，玉树临风。作为一个穿越者，他凭借自己的聪慧在第一时间确认了自己的设定，尼玛完全不是主角啊！！？？人在江湖，保命要紧，大师兄迅速确立了找到主角、抱紧大腿的穿越生存路线。？？然而在他的师弟们看来……我家大师兄脑子有坑！
北京剧角映画文化传媒有限公司（Magilm Pictures）——【传递电影价值（Deliver Your Value）】",2,,剧象漫画,,1539327106,1,4.916,135,114680795,47380161,,
4,4595,32,妖模记,,http://cdn.517w.com/uploadfile/2018/0620/thumb_20180620155450143.jpg,因被人陷害，而事业上跌落谷底的女设计师碰上了与时尚完全不搭边的程序猿男主，两个本没有交集的人因为一场时装秀而被紧密地结合在了一起。在相互成就的同时，两颗心也渐渐依偎在了一起,0,,Peach曲,,1539325890,1,1,136,329942,238237,,
4,2733,32,我是高富帅,,http://cdn.517w.com/uploadfile/2018/0404/thumb_20180404124105566.jpg,我姓高，名叫富帅，单身。不知道是不是老爸老妈当年有先见之明竟然给我取了这么个惊世骇俗的名字。但事实上，高我沾不上边，勉强175cm；富那就纯粹是扯淡了，如今苹果手机满大街泛滥，我依旧坚守我的黑白诺基亚岿然不动。帅嘛……我们还是来谈谈“高”和“富”的事情吧？*每周四更新 *新浪@我是高富帅漫画官博*QQ粉丝群： 512714549,1,,SF轻小说,,1539247531,1,4.6019,137,7706885,3372444,,
